date,time,water_level_HOBO
8/27/2022,6:32,27.511
8/27/2022,6:40,27.983
8/27/2022,6:48,28.372
8/27/2022,6:56,28.697
8/27/2022,7:04,29
8/27/2022,7:12,29.211
8/27/2022,7:20,29.338
8/27/2022,7:28,29.37
8/27/2022,7:36,29.284
8/27/2022,7:44,29.116
8/27/2022,7:52,28.886
8/27/2022,8:00,28.53
8/27/2022,8:08,28.118
8/27/2022,8:16,27.623
8/27/2022,8:24,27.067
8/27/2022,8:32,26.427
8/27/2022,8:40,25.732
8/27/2022,8:48,24.984
8/27/2022,8:56,24.226
8/27/2022,9:04,23.309
8/27/2022,9:12,22.439
8/27/2022,9:20,21.6
8/27/2022,9:28,20.673
8/27/2022,9:36,19.739
8/27/2022,9:44,18.814
8/27/2022,9:52,17.906
8/27/2022,10:00,16.97
8/27/2022,10:08,16.064
8/27/2022,10:16,15.18
8/27/2022,10:24,14.327
8/27/2022,10:32,13.549
8/27/2022,10:40,12.671
8/27/2022,10:48,11.965
8/27/2022,10:56,11.162
8/27/2022,11:04,10.614
8/27/2022,11:12,9.912
8/27/2022,11:20,9.12
8/27/2022,11:28,8.48
8/27/2022,11:36,7.814
8/27/2022,11:44,7.296
8/27/2022,11:52,6.915
8/27/2022,12:00,6.028
8/27/2022,12:08,5.433
8/27/2022,12:16,4.828
8/27/2022,12:24,4.311
8/27/2022,12:32,3.634
8/27/2022,12:40,3.126
8/27/2022,12:48,2.513
8/27/2022,12:56,1.903
8/27/2022,13:04,1.038
8/27/2022,13:12,0.96
8/27/2022,13:20,0.701
8/27/2022,13:28,0.031
8/27/2022,13:36,-0.006
8/27/2022,13:44,0.001
8/27/2022,13:52,0
8/27/2022,14:00,0.017
8/27/2022,14:08,0
8/27/2022,14:16,-0.017
8/27/2022,14:24,0.001
8/27/2022,14:32,-0.011
8/27/2022,14:40,-0.013
8/27/2022,14:48,-0.019
8/27/2022,14:56,-0.015
8/27/2022,15:04,-0.017
8/27/2022,15:12,-0.017
8/27/2022,15:20,1.486
8/27/2022,15:28,3.662
8/27/2022,15:36,5.409
8/27/2022,15:44,6.972
8/27/2022,15:52,8.411
8/27/2022,16:00,9.481
8/27/2022,16:08,10.345
8/27/2022,16:16,11.418
8/27/2022,16:24,12.377
8/27/2022,16:32,13.23
8/27/2022,16:40,14.128
8/27/2022,16:48,15.078
8/27/2022,16:56,15.97
8/27/2022,17:04,16.866
8/27/2022,17:12,17.781
8/27/2022,17:20,18.453
8/27/2022,17:28,19.308
8/27/2022,17:36,20.281
8/27/2022,17:44,21.019
8/27/2022,17:52,21.645
8/27/2022,18:00,22.342
8/27/2022,18:08,23.04
8/27/2022,18:16,23.678
8/27/2022,18:24,24.348
8/27/2022,18:32,24.899
8/27/2022,18:40,25.447
8/27/2022,18:48,26.013
8/27/2022,18:56,26.574
8/27/2022,19:04,27.047
8/27/2022,19:12,27.615
8/27/2022,19:20,28.107
8/27/2022,19:28,28.568
8/27/2022,19:36,28.902
8/27/2022,19:44,29.215
8/27/2022,19:52,29.458
8/27/2022,20:00,29.678
8/27/2022,20:08,29.741
8/27/2022,20:16,29.72
8/27/2022,20:24,29.582
8/27/2022,20:32,29.396
8/27/2022,20:40,29.092
8/27/2022,20:48,28.703
8/27/2022,20:56,28.272
8/27/2022,21:04,27.757
8/27/2022,21:12,27.148
8/27/2022,21:20,26.464
8/27/2022,21:28,25.741
8/27/2022,21:36,24.973
8/27/2022,21:44,24.099
8/27/2022,21:52,23.217
8/27/2022,22:00,22.343
8/27/2022,22:08,21.419
8/27/2022,22:16,20.464
8/27/2022,22:24,19.483
8/27/2022,22:32,18.559
8/27/2022,22:40,17.622
8/27/2022,22:48,16.686
8/27/2022,22:56,15.814
8/27/2022,23:04,14.985
8/27/2022,23:12,14.146
8/27/2022,23:20,13.325
8/27/2022,23:28,12.449
8/27/2022,23:36,11.754
8/27/2022,23:44,11.134
8/27/2022,23:52,10.324
8/28/2022,0:00,9.765
8/28/2022,0:08,9.02
8/28/2022,0:16,8.58
8/28/2022,0:24,7.831
8/28/2022,0:32,7.211
8/28/2022,0:40,6.621
8/28/2022,0:48,6.064
8/28/2022,0:56,5.539
8/28/2022,1:04,4.948
8/28/2022,1:12,4.443
8/28/2022,1:20,3.895
8/28/2022,1:28,3.379
8/28/2022,1:36,2.869
8/28/2022,1:44,2.392
8/28/2022,1:52,2.042
8/28/2022,2:00,1.46
8/28/2022,2:08,0.871
8/28/2022,2:16,0.62
8/28/2022,2:24,0.259
8/28/2022,2:32,0.056
8/28/2022,2:40,0.058
8/28/2022,2:48,0.058
8/28/2022,2:56,0.047
8/28/2022,3:04,0.05
8/28/2022,3:12,0.865
8/28/2022,3:20,2.65
8/28/2022,3:28,5.09
8/28/2022,3:36,7.409
8/28/2022,3:44,9.053
8/28/2022,3:52,10.391
8/28/2022,4:00,11.055
8/28/2022,4:08,11.655
8/28/2022,4:16,12.634
8/28/2022,4:24,13.825
8/28/2022,4:32,14.78
8/28/2022,4:40,15.791
8/28/2022,4:48,16.717
8/28/2022,4:56,17.582
8/28/2022,5:04,18.381
8/28/2022,5:12,19.159
8/28/2022,5:20,20.002
8/28/2022,5:28,20.799
8/28/2022,5:36,21.525
8/28/2022,5:44,22.22
8/28/2022,5:52,22.903
8/28/2022,6:00,23.502
8/28/2022,6:08,24.184
8/28/2022,6:16,24.764
8/28/2022,6:24,25.298
8/28/2022,6:32,25.856
8/28/2022,6:40,26.454
8/28/2022,6:48,26.947
8/28/2022,6:56,27.432
8/28/2022,7:04,28.041
8/28/2022,7:12,28.544
8/28/2022,7:20,28.974
8/28/2022,7:28,29.329
8/28/2022,7:36,29.677
8/28/2022,7:44,29.928
8/28/2022,7:52,30.086
8/28/2022,8:00,30.148
8/28/2022,8:08,30.148
8/28/2022,8:16,30.011
8/28/2022,8:24,29.781
8/28/2022,8:32,29.478
8/28/2022,8:40,29.079
8/28/2022,8:48,28.584
8/28/2022,8:56,28.023
8/28/2022,9:04,27.412
8/28/2022,9:12,26.688
8/28/2022,9:20,25.931
8/28/2022,9:28,25.13
8/28/2022,9:36,24.222
8/28/2022,9:44,23.382
8/28/2022,9:52,22.473
8/28/2022,10:00,21.544
8/28/2022,10:08,20.536
8/28/2022,10:16,19.552
8/28/2022,10:24,18.586
8/28/2022,10:32,17.661
8/28/2022,10:40,16.721
8/28/2022,10:48,15.836
8/28/2022,10:56,15.024
8/28/2022,11:04,14.139
8/28/2022,11:12,13.248
8/28/2022,11:20,12.549
8/28/2022,11:28,11.845
8/28/2022,11:36,11.074
8/28/2022,11:44,10.535
8/28/2022,11:52,9.74
8/28/2022,12:00,9
8/28/2022,12:08,8.329
8/28/2022,12:16,7.773
8/28/2022,12:24,7.142
8/28/2022,12:32,6.608
8/28/2022,12:40,6.117
8/28/2022,12:48,5.469
8/28/2022,12:56,4.911
8/28/2022,13:04,4.316
8/28/2022,13:12,3.734
8/28/2022,13:20,3.218
8/28/2022,13:28,2.724
8/28/2022,13:36,2.293
8/28/2022,13:44,1.732
8/28/2022,13:52,1.107
8/28/2022,14:00,0.552
8/28/2022,14:08,0.131
8/28/2022,14:16,0.252
8/28/2022,14:24,0.168
8/28/2022,14:32,0.101
8/28/2022,14:40,0.232
8/28/2022,14:48,0.343
8/28/2022,14:56,0.325
8/28/2022,15:04,0.287
8/28/2022,15:12,0.393
8/28/2022,15:20,0.432
8/28/2022,15:28,0.436
8/28/2022,15:36,0.465
8/28/2022,15:44,0.272
8/28/2022,15:52,2.133
8/28/2022,16:00,4.373
8/28/2022,16:08,6.086
8/28/2022,16:16,7.829
8/28/2022,16:24,9.26
8/28/2022,16:32,10.287
8/28/2022,16:40,11.105
8/28/2022,16:48,11.98
8/28/2022,16:56,12.976
8/28/2022,17:04,14.134
8/28/2022,17:12,15.033
8/28/2022,17:20,15.933
8/28/2022,17:28,16.778
8/28/2022,17:36,17.597
8/28/2022,17:44,18.39
8/28/2022,17:52,19.109
8/28/2022,18:00,20.045
8/28/2022,18:08,20.927
8/28/2022,18:16,21.822
8/28/2022,18:24,22.569
8/28/2022,18:32,23.269
8/28/2022,18:40,23.839
8/28/2022,18:48,24.493
8/28/2022,18:56,24.954
8/28/2022,19:04,25.454
8/28/2022,19:12,25.921
8/28/2022,19:20,26.548
8/28/2022,19:28,27.013
8/28/2022,19:36,27.523
8/28/2022,19:44,28.092
8/28/2022,19:52,28.57
8/28/2022,20:00,28.943
8/28/2022,20:08,29.309
8/28/2022,20:16,29.638
8/28/2022,20:24,29.883
8/28/2022,20:32,30
8/28/2022,20:40,30.01
8/28/2022,20:48,29.961
8/28/2022,20:56,29.806
8/28/2022,21:04,29.491
8/28/2022,21:12,29.179
8/28/2022,21:20,28.76
8/28/2022,21:28,28.258
8/28/2022,21:36,27.65
8/28/2022,21:44,27.013
8/28/2022,21:52,26.311
8/28/2022,22:00,25.533
8/28/2022,22:08,24.703
8/28/2022,22:16,23.814
8/28/2022,22:24,22.942
8/28/2022,22:32,21.975
8/28/2022,22:40,21.02
8/28/2022,22:48,20.045
8/28/2022,22:56,19.056
8/28/2022,23:04,18.101
8/28/2022,23:12,17.166
8/28/2022,23:20,16.272
8/28/2022,23:28,15.413
8/28/2022,23:36,14.52
8/28/2022,23:44,13.67
8/28/2022,23:52,12.85
8/29/2022,0:00,12.195
8/29/2022,0:08,11.312
8/29/2022,0:16,10.64
8/29/2022,0:24,10.051
8/29/2022,0:32,9.274
8/29/2022,0:40,8.675
8/29/2022,0:48,8.053
8/29/2022,0:56,7.464
8/29/2022,1:04,6.907
8/29/2022,1:12,6.317
8/29/2022,1:20,5.75
8/29/2022,1:28,5.16
8/29/2022,1:36,4.664
8/29/2022,1:44,4.085
8/29/2022,1:52,3.527
8/29/2022,2:00,3.034
8/29/2022,2:08,2.526
8/29/2022,2:16,2.055
8/29/2022,2:24,1.578
8/29/2022,2:32,1.173
8/29/2022,2:40,0.697
8/29/2022,2:48,0.289
8/29/2022,2:56,0.034
8/29/2022,3:04,0.039
8/29/2022,3:12,0.017
8/29/2022,3:20,0.019
8/29/2022,3:28,0.018
8/29/2022,3:36,0.008
8/29/2022,3:44,0
8/29/2022,3:52,1.692
8/29/2022,4:00,4.173
8/29/2022,4:08,6.422
8/29/2022,4:16,8.236
8/29/2022,4:24,9.679
8/29/2022,4:32,10.651
8/29/2022,4:40,11.251
8/29/2022,4:48,12.031
8/29/2022,4:56,13.232
8/29/2022,5:04,14.315
8/29/2022,5:12,15.368
8/29/2022,5:20,16.301
8/29/2022,5:28,17.203
8/29/2022,5:36,18.065
8/29/2022,5:44,18.832
8/29/2022,5:52,19.618
8/29/2022,6:00,20.489
8/29/2022,6:08,21.275
8/29/2022,6:16,21.943
8/29/2022,6:24,22.638
8/29/2022,6:32,23.298
8/29/2022,6:40,23.93
8/29/2022,6:48,24.592
8/29/2022,6:56,25.134
8/29/2022,7:04,25.695
8/29/2022,7:12,26.26
8/29/2022,7:20,26.837
8/29/2022,7:28,27.31
8/29/2022,7:36,27.889
8/29/2022,7:44,28.446
8/29/2022,7:52,28.918
8/29/2022,8:00,29.283
8/29/2022,8:08,29.669
8/29/2022,8:16,29.915
8/29/2022,8:24,30.134
8/29/2022,8:32,30.205
8/29/2022,8:40,30.225
8/29/2022,8:48,30.161
8/29/2022,8:56,29.959
8/29/2022,9:04,29.664
8/29/2022,9:12,29.327
8/29/2022,9:20,28.873
8/29/2022,9:28,28.358
8/29/2022,9:36,27.756
8/29/2022,9:44,27.095
8/29/2022,9:52,26.359
8/29/2022,10:00,25.556
8/29/2022,10:08,24.719
8/29/2022,10:16,23.824
8/29/2022,10:24,22.914
8/29/2022,10:32,21.954
8/29/2022,10:40,20.978
8/29/2022,10:48,19.992
8/29/2022,10:56,18.984
8/29/2022,11:04,18.07
8/29/2022,11:12,17.111
8/29/2022,11:20,16.226
8/29/2022,11:28,15.352
8/29/2022,11:36,14.489
8/29/2022,11:44,13.709
8/29/2022,11:52,12.835
8/29/2022,12:00,12.075
8/29/2022,12:08,11.32
8/29/2022,12:16,10.539
8/29/2022,12:24,9.755
8/29/2022,12:32,9.281
8/29/2022,12:40,8.658
8/29/2022,12:48,8.39
8/29/2022,12:56,7.33
8/29/2022,13:04,6.76
8/29/2022,13:12,6.401
8/29/2022,13:20,5.77
8/29/2022,13:28,4.91
8/29/2022,13:36,4.501
8/29/2022,13:44,3.912
8/29/2022,13:52,3.399
8/29/2022,14:00,2.796
8/29/2022,14:08,2.436
8/29/2022,14:16,1.771
8/29/2022,14:24,1.337
8/29/2022,14:32,0.515
8/29/2022,14:40,0.342
8/29/2022,14:48,0.33
8/29/2022,14:56,0.367
8/29/2022,15:04,0.344
8/29/2022,15:12,0.298
8/29/2022,15:20,0.313
8/29/2022,15:28,0.362
8/29/2022,15:36,0.363
8/29/2022,15:44,0.288
8/29/2022,15:52,0.341
8/29/2022,16:00,0.332
8/29/2022,16:08,0.345
8/29/2022,16:16,1.091
8/29/2022,16:24,3.816
8/29/2022,16:32,5.784
8/29/2022,16:40,7.426
8/29/2022,16:48,8.924
8/29/2022,16:56,10.125
8/29/2022,17:04,11.007
8/29/2022,17:12,12.023
8/29/2022,17:20,13.045
8/29/2022,17:28,13.831
8/29/2022,17:36,14.97
8/29/2022,17:44,15.959
8/29/2022,17:52,16.926
8/29/2022,18:00,17.825
8/29/2022,18:08,18.518
8/29/2022,18:16,19.162
8/29/2022,18:24,20.148
8/29/2022,18:32,21.122
8/29/2022,18:40,21.812
8/29/2022,18:48,22.514
8/29/2022,18:56,23.091
8/29/2022,19:04,23.673
8/29/2022,19:12,24.312
8/29/2022,19:20,24.892
8/29/2022,19:28,25.5
8/29/2022,19:36,26.008
8/29/2022,19:44,26.537
8/29/2022,19:52,27.035
8/29/2022,20:00,27.597
8/29/2022,20:08,28.155
8/29/2022,20:16,28.652
8/29/2022,20:24,29.107
8/29/2022,20:32,29.519
8/29/2022,20:40,29.813
8/29/2022,20:48,30.088
8/29/2022,20:56,30.259
8/29/2022,21:04,30.356
8/29/2022,21:12,30.315
8/29/2022,21:20,30.188
8/29/2022,21:28,29.927
8/29/2022,21:36,29.645
8/29/2022,21:44,29.235
8/29/2022,21:52,28.754
8/29/2022,22:00,28.188
8/29/2022,22:08,27.525
8/29/2022,22:16,26.853
8/29/2022,22:24,26.104
8/29/2022,22:32,25.276
8/29/2022,22:40,24.403
8/29/2022,22:48,23.495
8/29/2022,22:56,22.559
8/29/2022,23:04,21.642
8/29/2022,23:12,20.651
8/29/2022,23:20,19.664
8/29/2022,23:28,18.71
8/29/2022,23:36,17.753
8/29/2022,23:44,16.841
8/29/2022,23:52,15.97
8/30/2022,0:00,15.064
8/30/2022,0:08,14.211
8/30/2022,0:16,13.348
8/30/2022,0:24,12.558
8/30/2022,0:32,11.842
8/30/2022,0:40,11.055
8/30/2022,0:48,10.361
8/30/2022,0:56,9.647
8/30/2022,1:04,9.003
8/30/2022,1:12,8.513
8/30/2022,1:20,7.79
8/30/2022,1:28,7.203
8/30/2022,1:36,6.57
8/30/2022,1:44,6.016
8/30/2022,1:52,5.481
8/30/2022,2:00,4.944
8/30/2022,2:08,4.331
8/30/2022,2:16,3.794
8/30/2022,2:24,3.184
8/30/2022,2:32,2.645
8/30/2022,2:40,2.124
8/30/2022,2:48,1.575
8/30/2022,2:56,1.279
8/30/2022,3:04,0.656
8/30/2022,3:12,0.285
8/30/2022,3:20,0.002
8/30/2022,3:28,-0.001
8/30/2022,3:36,-0.002
8/30/2022,3:44,-0.013
8/30/2022,3:52,-0.002
8/30/2022,4:00,-0.003
8/30/2022,4:08,-0.003
8/30/2022,4:16,-0.014
8/30/2022,4:24,0.468
8/30/2022,4:32,2.585
8/30/2022,4:40,4.999
8/30/2022,4:48,7.066
8/30/2022,4:56,8.67
8/30/2022,5:04,9.977
8/30/2022,5:12,10.725
8/30/2022,5:20,11.4
8/30/2022,5:28,12.421
8/30/2022,5:36,13.495
8/30/2022,5:44,14.474
8/30/2022,5:52,15.495
8/30/2022,6:00,16.422
8/30/2022,6:08,17.285
8/30/2022,6:16,18.117
8/30/2022,6:24,18.84
8/30/2022,6:32,19.691
8/30/2022,6:40,20.594
8/30/2022,6:48,21.245
8/30/2022,6:56,21.911
8/30/2022,7:04,22.604
8/30/2022,7:12,23.252
8/30/2022,7:20,23.889
8/30/2022,7:28,24.454
8/30/2022,7:36,25.033
8/30/2022,7:44,25.588
8/30/2022,7:52,26.134
8/30/2022,8:00,26.669
8/30/2022,8:08,27.185
8/30/2022,8:16,27.763
8/30/2022,8:24,28.254
8/30/2022,8:32,28.722
8/30/2022,8:40,29.092
8/30/2022,8:48,29.41
8/30/2022,8:56,29.656
8/30/2022,9:04,29.847
8/30/2022,9:12,29.893
8/30/2022,9:20,29.832
8/30/2022,9:28,29.7
8/30/2022,9:36,29.47
8/30/2022,9:44,29.116
8/30/2022,9:52,28.705
8/30/2022,10:00,28.179
8/30/2022,10:08,27.561
8/30/2022,10:16,26.867
8/30/2022,10:24,26.19
8/30/2022,10:32,25.433
8/30/2022,10:40,24.667
8/30/2022,10:48,23.805
8/30/2022,10:56,22.987
8/30/2022,11:04,22.098
8/30/2022,11:12,21.064
8/30/2022,11:20,20.076
8/30/2022,11:28,19.09
8/30/2022,11:36,18.112
8/30/2022,11:44,17.188
8/30/2022,11:52,16.293
8/30/2022,12:00,15.444
8/30/2022,12:08,14.594
8/30/2022,12:16,13.806
8/30/2022,12:24,12.968
8/30/2022,12:32,12.579
8/30/2022,12:40,11.472
8/30/2022,12:48,10.736
8/30/2022,12:56,10.041
8/30/2022,13:04,9.483
8/30/2022,13:12,8.792
8/30/2022,13:20,8.229
8/30/2022,13:28,7.683
8/30/2022,13:36,7.073
8/30/2022,13:44,6.438
8/30/2022,13:52,5.733
8/30/2022,14:00,5.092
8/30/2022,14:08,4.557
8/30/2022,14:16,4.143
8/30/2022,14:24,3.537
8/30/2022,14:32,2.9
8/30/2022,14:40,2.408
8/30/2022,14:48,1.99
8/30/2022,14:56,1.629
8/30/2022,15:04,1.021
8/30/2022,15:12,0.331
8/30/2022,15:20,0.152
8/30/2022,15:28,0.274
8/30/2022,15:36,0.309
8/30/2022,15:44,0.189
8/30/2022,15:52,0.12
8/30/2022,16:00,0.156
8/30/2022,16:08,0.178
8/30/2022,16:16,0.145
8/30/2022,16:24,0.094
8/30/2022,16:32,0.048
8/30/2022,16:40,0.695
8/30/2022,16:48,2.883
8/30/2022,16:56,4.896
8/30/2022,17:04,6.745
8/30/2022,17:12,8.383
8/30/2022,17:20,9.779
8/30/2022,17:28,10.591
8/30/2022,17:36,11.344
8/30/2022,17:44,12.347
8/30/2022,17:52,13.345
8/30/2022,18:00,14.286
8/30/2022,18:08,15.33
8/30/2022,18:16,16.229
8/30/2022,18:24,17.149
8/30/2022,18:32,17.927
8/30/2022,18:40,18.665
8/30/2022,18:48,19.557
8/30/2022,18:56,20.469
8/30/2022,19:04,21.228
8/30/2022,19:12,21.815
8/30/2022,19:20,22.532
8/30/2022,19:28,23.25
8/30/2022,19:36,23.806
8/30/2022,19:44,24.439
8/30/2022,19:52,24.975
8/30/2022,20:00,25.557
8/30/2022,20:08,26.147
8/30/2022,20:16,26.716
8/30/2022,20:24,27.228
8/30/2022,20:32,27.807
8/30/2022,20:40,28.352
8/30/2022,20:48,28.891
8/30/2022,20:56,29.324
8/30/2022,21:04,29.672
8/30/2022,21:12,29.937
8/30/2022,21:20,30.245
8/30/2022,21:28,30.424
8/30/2022,21:36,30.465
8/30/2022,21:44,30.417
8/30/2022,21:52,30.346
8/30/2022,22:00,30.093
8/30/2022,22:08,29.809
8/30/2022,22:16,29.422
8/30/2022,22:24,28.883
8/30/2022,22:32,28.286
8/30/2022,22:40,27.657
8/30/2022,22:48,26.986
8/30/2022,22:56,26.152
8/30/2022,23:04,25.345
8/30/2022,23:12,24.505
8/30/2022,23:20,23.631
8/30/2022,23:28,22.707
8/30/2022,23:36,21.762
8/30/2022,23:44,20.772
8/30/2022,23:52,19.785
8/31/2022,0:00,18.818
8/31/2022,0:08,17.916
8/31/2022,0:16,16.978
8/31/2022,0:24,16.105
8/31/2022,0:32,15.221
8/31/2022,0:40,14.365
8/31/2022,0:48,13.494
8/31/2022,0:56,12.725
8/31/2022,1:04,11.978
8/31/2022,1:12,11.306
8/31/2022,1:20,10.588
8/31/2022,1:28,9.884
8/31/2022,1:36,9.211
8/31/2022,1:44,8.645
8/31/2022,1:52,8.02
8/31/2022,2:00,7.421
8/31/2022,2:08,6.812
8/31/2022,2:16,6.26
8/31/2022,2:24,5.628
8/31/2022,2:32,5.049
8/31/2022,2:40,4.512
8/31/2022,2:48,4.01
8/31/2022,2:56,3.462
8/31/2022,3:04,2.879
8/31/2022,3:12,2.306
8/31/2022,3:20,1.893
8/31/2022,3:28,1.366
8/31/2022,3:36,0.935
8/31/2022,3:44,0.434
8/31/2022,3:52,0.384
8/31/2022,4:00,0.372
8/31/2022,4:08,0.374
8/31/2022,4:16,0.363
8/31/2022,4:24,0.431
8/31/2022,4:32,0.378
8/31/2022,4:40,-0.106
8/31/2022,4:48,0.022
8/31/2022,4:56,0.012
8/31/2022,5:04,1.173
8/31/2022,5:12,3.853
8/31/2022,5:20,5.761
8/31/2022,5:28,7.583
8/31/2022,5:36,9.034
8/31/2022,5:44,10.226
8/31/2022,5:52,10.909
8/31/2022,6:00,11.581
8/31/2022,6:08,12.561
8/31/2022,6:16,13.498
8/31/2022,6:24,14.359
8/31/2022,6:32,15.383
8/31/2022,6:40,16.256
8/31/2022,6:48,17.052
8/31/2022,6:56,17.887
8/31/2022,7:04,18.571
8/31/2022,7:12,19.283
8/31/2022,7:20,20.149
8/31/2022,7:28,20.824
8/31/2022,7:36,21.399
8/31/2022,7:44,22.05
8/31/2022,7:52,22.715
8/31/2022,8:00,23.311
8/31/2022,8:08,23.877
8/31/2022,8:16,24.439
8/31/2022,8:24,25.012
8/31/2022,8:32,25.519
8/31/2022,8:40,26.024
8/31/2022,8:48,26.42
8/31/2022,8:56,26.858
8/31/2022,9:04,27.3
8/31/2022,9:12,27.666
8/31/2022,9:20,28.014
8/31/2022,9:28,28.279
8/31/2022,9:36,28.489
8/31/2022,9:44,28.606
8/31/2022,9:52,28.669
8/31/2022,10:00,28.615
8/31/2022,10:08,28.489
8/31/2022,10:16,28.246
8/31/2022,10:24,27.933
8/31/2022,10:32,27.554
8/31/2022,10:40,27.072
8/31/2022,10:48,26.535
8/31/2022,10:56,25.915
8/31/2022,11:04,25.233
8/31/2022,11:12,24.506
8/31/2022,11:20,23.707
8/31/2022,11:28,22.831
8/31/2022,11:36,21.981
8/31/2022,11:44,21.096
8/31/2022,11:52,20.19
8/31/2022,12:00,19.246
8/31/2022,12:08,18.335
8/31/2022,12:16,17.468
8/31/2022,12:24,16.585
8/31/2022,12:32,15.723
8/31/2022,12:40,14.871
8/31/2022,12:48,14.04
8/31/2022,12:56,13.242
8/31/2022,13:04,12.417
8/31/2022,13:12,11.769
8/31/2022,13:20,10.947
8/31/2022,13:28,10.256
8/31/2022,13:36,9.593
8/31/2022,13:44,9.358
8/31/2022,13:52,8.339
8/31/2022,14:00,7.801
8/31/2022,14:08,7.135
8/31/2022,14:16,6.693
8/31/2022,14:24,6.009
8/31/2022,14:32,5.583
8/31/2022,14:40,4.882
8/31/2022,14:48,4.453
8/31/2022,14:56,3.655
8/31/2022,15:04,3.125
8/31/2022,15:12,2.554
8/31/2022,15:20,2.126
8/31/2022,15:28,1.603
8/31/2022,15:36,1.064
8/31/2022,15:44,0.563
8/31/2022,15:52,0.113
8/31/2022,16:00,-0.078
8/31/2022,16:08,-0.065
8/31/2022,16:16,-0.042
8/31/2022,16:24,-0.051
8/31/2022,16:32,-0.062
8/31/2022,16:40,-0.061
8/31/2022,16:48,-0.049
8/31/2022,16:56,-0.047
8/31/2022,17:04,-0.046
8/31/2022,17:12,1.353
8/31/2022,17:20,3.877
8/31/2022,17:28,5.894
8/31/2022,17:36,7.613
8/31/2022,17:44,8.972
8/31/2022,17:52,10.09
8/31/2022,18:00,10.786
8/31/2022,18:08,11.62
8/31/2022,18:16,12.661
8/31/2022,18:24,13.694
8/31/2022,18:32,14.683
8/31/2022,18:40,15.642
8/31/2022,18:48,16.506
8/31/2022,18:56,17.369
8/31/2022,19:04,18.118
8/31/2022,19:12,18.844
8/31/2022,19:20,19.695
8/31/2022,19:28,20.55
8/31/2022,19:36,21.171
8/31/2022,19:44,21.875
8/31/2022,19:52,22.56
8/31/2022,20:00,23.234
8/31/2022,20:08,23.833
8/31/2022,20:16,24.402
8/31/2022,20:24,24.96
8/31/2022,20:32,25.484
8/31/2022,20:40,26.054
8/31/2022,20:48,26.569
8/31/2022,20:56,27.117
8/31/2022,21:04,27.696
8/31/2022,21:12,28.178
8/31/2022,21:20,28.61
8/31/2022,21:28,28.967
8/31/2022,21:36,29.295
8/31/2022,21:44,29.548
8/31/2022,21:52,29.714
8/31/2022,22:00,29.797
8/31/2022,22:08,29.81
8/31/2022,22:16,29.706
8/31/2022,22:24,29.518
8/31/2022,22:32,29.201
8/31/2022,22:40,28.867
8/31/2022,22:48,28.446
8/31/2022,22:56,27.918
8/31/2022,23:04,27.322
8/31/2022,23:12,26.66
8/31/2022,23:20,25.969
8/31/2022,23:28,25.16
8/31/2022,23:36,24.317
8/31/2022,23:44,23.485
8/31/2022,23:52,22.603
9/1/2022,0:00,21.686
9/1/2022,0:08,20.754
9/1/2022,0:16,19.777
9/1/2022,0:24,18.841
9/1/2022,0:32,17.872
9/1/2022,0:40,16.959
9/1/2022,0:48,16.086
9/1/2022,0:56,15.211
9/1/2022,1:04,14.392
9/1/2022,1:12,13.581
9/1/2022,1:20,12.674
9/1/2022,1:28,12.002
9/1/2022,1:36,11.346
9/1/2022,1:44,10.655
9/1/2022,1:52,9.933
9/1/2022,2:00,9.238
9/1/2022,2:08,8.587
9/1/2022,2:16,7.942
9/1/2022,2:24,7.377
9/1/2022,2:32,6.84
9/1/2022,2:40,6.301
9/1/2022,2:48,5.849
9/1/2022,2:56,5.219
9/1/2022,3:04,4.595
9/1/2022,3:12,4.238
9/1/2022,3:20,3.582
9/1/2022,3:28,3.098
9/1/2022,3:36,2.758
9/1/2022,3:44,2.114
9/1/2022,3:52,1.572
9/1/2022,4:00,1.19
9/1/2022,4:08,0.63
9/1/2022,4:16,0.117
9/1/2022,4:24,0.007
9/1/2022,4:32,0.008
9/1/2022,4:40,0.022
9/1/2022,4:48,0.01
9/1/2022,4:56,-0.002
9/1/2022,5:04,0.01
9/1/2022,5:12,0.01
9/1/2022,5:20,0.009
9/1/2022,5:28,-0.004
9/1/2022,5:36,0.008
9/1/2022,5:44,1.174
9/1/2022,5:52,3.663
9/1/2022,6:00,5.595
9/1/2022,6:08,7.209
9/1/2022,6:16,8.614
9/1/2022,6:24,9.596
9/1/2022,6:32,10.268
9/1/2022,6:40,11.112
9/1/2022,6:48,12.177
9/1/2022,6:56,13.135
9/1/2022,7:04,13.957
9/1/2022,7:12,14.872
9/1/2022,7:20,15.715
9/1/2022,7:28,16.555
9/1/2022,7:36,17.418
9/1/2022,7:44,18.047
9/1/2022,7:52,18.761
9/1/2022,8:00,19.61
9/1/2022,8:08,20.305
9/1/2022,8:16,20.861
9/1/2022,8:24,21.492
9/1/2022,8:32,22.125
9/1/2022,8:40,22.734
9/1/2022,8:48,23.264
9/1/2022,8:56,23.836
9/1/2022,9:04,24.307
9/1/2022,9:12,24.804
9/1/2022,9:20,25.256
9/1/2022,9:28,25.728
9/1/2022,9:36,26.202
9/1/2022,9:44,26.674
9/1/2022,9:52,27.02
9/1/2022,10:00,27.379
9/1/2022,10:08,27.632
9/1/2022,10:16,27.854
9/1/2022,10:24,27.976
9/1/2022,10:32,28.082
